experience_coding,python_user,r_user,sql_user,most_used,compensation,Category
0.59,TRUE,FALSE,TRUE,,73513,< 5 Years
1.7,TRUE,FALSE,FALSE,TensorFlow,53037,< 5 Years
1,TRUE,FALSE,FALSE,TensorFlow,61074,< 5 Years
8.5,TRUE,TRUE,TRUE,,64557,5-10 Years
0,FALSE,FALSE,FALSE,,49,< 5 Years
4,TRUE,FALSE,TRUE,Scikit-learn,12725,< 5 Years
3.2,TRUE,TRUE,TRUE,Scikit-learn,71700,< 5 Years
7.4,TRUE,FALSE,FALSE,Keras,57815,5-10 Years
20.2,FALSE,FALSE,FALSE,Scikit-learn,103277,20-25 Years
3.2,TRUE,TRUE,TRUE,,84482,< 5 Years
3.8,TRUE,FALSE,FALSE,,8611,< 5 Years
5.7,TRUE,TRUE,TRUE,TensorFlow,55655,5-10 Years
3,TRUE,FALSE,FALSE,TensorFlow,6150,< 5 Years
28.6,TRUE,FALSE,TRUE,Scikit-learn,226948,25+ Years
3.4,TRUE,FALSE,TRUE,Scikit-learn,115014,< 5 Years
4.4,TRUE,FALSE,TRUE,,57939,< 5 Years
9.4,TRUE,FALSE,FALSE,Keras,8657,5-10 Years
6.9,TRUE,FALSE,TRUE,,1443,5-10 Years
2,TRUE,FALSE,TRUE,Scikit-learn,59489,< 5 Years
0.76,TRUE,TRUE,TRUE,,71763,< 5 Years
3.3,TRUE,TRUE,TRUE,Scikit-learn,69588,< 5 Years
5.8,TRUE,TRUE,TRUE,,93989,5-10 Years
25.4,FALSE,FALSE,TRUE,PyTorch,30168,25+ Years
2.6,TRUE,FALSE,FALSE,Scikit-learn,52960,< 5 Years
3.4,TRUE,FALSE,FALSE,,70597,< 5 Years
2.5,TRUE,FALSE,TRUE,,50277,< 5 Years
17.4,TRUE,FALSE,TRUE,Scikit-learn,94200,15-20 Years
13.5,TRUE,FALSE,FALSE,Scikit-learn,52404,10-15 Years
16,TRUE,FALSE,TRUE,TensorFlow,42012,15-20 Years
21.5,TRUE,FALSE,FALSE,Keras,207471,20-25 Years
2.8,TRUE,FALSE,FALSE,,55314,< 5 Years
13,TRUE,FALSE,FALSE,,1466,10-15 Years
4.2,TRUE,FALSE,FALSE,Scikit-learn,45003,< 5 Years
0.73,FALSE,FALSE,FALSE,,63337,< 5 Years
9.3,TRUE,FALSE,TRUE,Scikit-learn,38684,5-10 Years
0.89,TRUE,FALSE,FALSE,Scikit-learn,73855,< 5 Years
11.1,TRUE,FALSE,TRUE,Keras,68703,10-15 Years
2.4,TRUE,FALSE,FALSE,TensorFlow,79311,< 5 Years
6,TRUE,FALSE,FALSE,PyTorch,57224,5-10 Years
5.1,FALSE,FALSE,FALSE,,34649,5-10 Years
2.8,TRUE,FALSE,FALSE,Scikit-learn,1303,< 5 Years
2.1,TRUE,TRUE,FALSE,,55803,< 5 Years
4.4,TRUE,FALSE,FALSE,Scikit-learn,51679,< 5 Years
2.7,TRUE,FALSE,TRUE,Scikit-learn,33486,< 5 Years
4.8,TRUE,FALSE,FALSE,TensorFlow,87,< 5 Years
0.95,TRUE,FALSE,FALSE,,65873,< 5 Years
2.2,TRUE,FALSE,FALSE,Keras,69244,< 5 Years
0.37,TRUE,FALSE,TRUE,TensorFlow,14934,< 5 Years
1.3,TRUE,FALSE,TRUE,TensorFlow,2828,< 5 Years
3.3,TRUE,TRUE,TRUE,,76775,< 5 Years
2,TRUE,FALSE,FALSE,Keras,200,< 5 Years
14,TRUE,TRUE,TRUE,TensorFlow,119033,10-15 Years
21.4,FALSE,TRUE,TRUE,,68554,20-25 Years
9.1,TRUE,FALSE,TRUE,PyTorch,51161,5-10 Years
9.3,TRUE,FALSE,FALSE,Keras,15134,5-10 Years
13.8,TRUE,FALSE,FALSE,Keras,53352,10-15 Years
0.82,TRUE,TRUE,FALSE,Scikit-learn,50187,< 5 Years
2.2,TRUE,FALSE,TRUE,,57131,< 5 Years
8.7,FALSE,FALSE,FALSE,,11096,5-10 Years
1,TRUE,TRUE,TRUE,TensorFlow,389,< 5 Years
0.41,FALSE,FALSE,FALSE,,73172,< 5 Years
14.1,TRUE,TRUE,TRUE,Scikit-learn,1717,10-15 Years
0.26,TRUE,FALSE,FALSE,,622,< 5 Years
0.35,TRUE,FALSE,FALSE,,60829,< 5 Years
0.8,TRUE,FALSE,TRUE,,66563,< 5 Years
1.9,TRUE,FALSE,TRUE,,35893,< 5 Years
1.9,TRUE,FALSE,TRUE,PyTorch,30823,< 5 Years
2.9,FALSE,FALSE,FALSE,PyTorch,172,< 5 Years
14.4,TRUE,FALSE,FALSE,Scikit-learn,66718,10-15 Years
20.5,TRUE,TRUE,TRUE,Scikit-learn,210195,20-25 Years
2.3,TRUE,FALSE,FALSE,Scikit-learn,50343,< 5 Years
0,FALSE,FALSE,FALSE,,13996,< 5 Years
2.3,TRUE,FALSE,TRUE,PyTorch,818,< 5 Years
7.2,TRUE,FALSE,FALSE,PyTorch,51118,5-10 Years
5.6,TRUE,FALSE,TRUE,TensorFlow,151151,5-10 Years
1.6,TRUE,TRUE,TRUE,,51314,< 5 Years
3,TRUE,FALSE,FALSE,Keras,64823,< 5 Years
0.69,TRUE,FALSE,FALSE,Scikit-learn,477,< 5 Years
1.8,TRUE,FALSE,TRUE,Scikit-learn,66030,< 5 Years
2.7,TRUE,FALSE,FALSE,,790,< 5 Years
2.7,TRUE,FALSE,TRUE,,2399,< 5 Years
26.8,TRUE,FALSE,FALSE,Scikit-learn,35907,25+ Years
4.6,TRUE,FALSE,FALSE,Scikit-learn,51996,< 5 Years
3.9,TRUE,FALSE,FALSE,TensorFlow,65778,< 5 Years
17.3,TRUE,TRUE,TRUE,,57793,15-20 Years
4.8,TRUE,FALSE,FALSE,TensorFlow,70642,< 5 Years
0.45,TRUE,FALSE,FALSE,,64330,< 5 Years
27.2,TRUE,FALSE,TRUE,Scikit-learn,19221,25+ Years
3,TRUE,TRUE,TRUE,Keras,6773,< 5 Years
0.43,TRUE,FALSE,FALSE,,3940,< 5 Years
3,TRUE,FALSE,TRUE,TensorFlow,2021,< 5 Years
10.6,TRUE,TRUE,TRUE,PyTorch,189905,10-15 Years
27.3,FALSE,FALSE,FALSE,,46714,25+ Years
5.7,TRUE,FALSE,FALSE,Scikit-learn,71316,5-10 Years
0,FALSE,FALSE,FALSE,,104831,< 5 Years
1.2,TRUE,FALSE,FALSE,Scikit-learn,70766,< 5 Years
0,FALSE,FALSE,FALSE,,58,< 5 Years
7.2,TRUE,FALSE,FALSE,PyTorch,1482,5-10 Years
0.72,TRUE,FALSE,TRUE,Scikit-learn,17291,< 5 Years
0,FALSE,FALSE,FALSE,,109890,< 5 Years
23.2,TRUE,FALSE,TRUE,Scikit-learn,19851,20-25 Years
0.29,TRUE,FALSE,TRUE,,2969,< 5 Years
12.9,TRUE,TRUE,FALSE,TensorFlow,7985,10-15 Years
0.25,TRUE,FALSE,FALSE,TensorFlow,96995,< 5 Years
0.5,TRUE,FALSE,TRUE,Scikit-learn,17568,< 5 Years
3.5,TRUE,TRUE,TRUE,Scikit-learn,54612,< 5 Years
5.3,FALSE,FALSE,TRUE,Keras,15923,5-10 Years
0,FALSE,FALSE,FALSE,,29674,< 5 Years
4,TRUE,TRUE,FALSE,Scikit-learn,60523,< 5 Years
1.2,TRUE,FALSE,FALSE,TensorFlow,61880,< 5 Years
8.9,TRUE,FALSE,TRUE,Scikit-learn,183265,5-10 Years
3,TRUE,FALSE,FALSE,Scikit-learn,72102,< 5 Years
1.5,TRUE,FALSE,TRUE,Scikit-learn,6037,< 5 Years
7.9,TRUE,FALSE,FALSE,Scikit-learn,107,5-10 Years
1.4,TRUE,FALSE,FALSE,PyTorch,56764,< 5 Years
0.43,TRUE,FALSE,TRUE,Scikit-learn,334,< 5 Years
2,TRUE,TRUE,TRUE,Scikit-learn,6992,< 5 Years
0.57,TRUE,FALSE,FALSE,,69213,< 5 Years
0.48,TRUE,FALSE,FALSE,,25,< 5 Years
2.7,TRUE,FALSE,FALSE,Keras,357,< 5 Years
6.2,TRUE,FALSE,TRUE,Scikit-learn,12112,5-10 Years
6.2,TRUE,FALSE,TRUE,Scikit-learn,52766,5-10 Years
0.77,TRUE,FALSE,FALSE,Scikit-learn,170,< 5 Years
2.8,TRUE,FALSE,FALSE,,59240,< 5 Years
0.83,TRUE,FALSE,FALSE,Scikit-learn,53154,< 5 Years
7.7,TRUE,FALSE,FALSE,,139044,5-10 Years
23.7,TRUE,TRUE,TRUE,Keras,479264,20-25 Years
0.35,TRUE,FALSE,TRUE,,21644,< 5 Years
0.76,TRUE,FALSE,FALSE,TensorFlow,51436,< 5 Years
15.3,FALSE,TRUE,TRUE,,110841,15-20 Years
26.5,FALSE,FALSE,FALSE,,58688,25+ Years
0,FALSE,FALSE,FALSE,,37,< 5 Years
3,TRUE,FALSE,TRUE,,881,< 5 Years
3,TRUE,FALSE,FALSE,TensorFlow,65554,< 5 Years
2.2,TRUE,FALSE,FALSE,Scikit-learn,93678,< 5 Years
1.8,TRUE,FALSE,FALSE,,59722,< 5 Years
29.5,TRUE,FALSE,TRUE,TensorFlow,61961,25+ Years
11.7,FALSE,FALSE,FALSE,Scikit-learn,10595,10-15 Years
1.6,TRUE,FALSE,FALSE,,68638,< 5 Years
5.2,TRUE,FALSE,TRUE,PyTorch,41797,5-10 Years
4.6,TRUE,TRUE,TRUE,,66021,< 5 Years
5,TRUE,FALSE,TRUE,Scikit-learn,59993,5-10 Years
9.8,TRUE,FALSE,TRUE,Keras,113191,5-10 Years
4.8,TRUE,FALSE,FALSE,Scikit-learn,3196,< 5 Years
9,TRUE,FALSE,FALSE,Keras,10800,5-10 Years
28.1,TRUE,FALSE,TRUE,Scikit-learn,11618,25+ Years
1.7,TRUE,TRUE,FALSE,PyTorch,64408,< 5 Years
15.3,TRUE,TRUE,TRUE,TensorFlow,187,15-20 Years
0.64,TRUE,FALSE,FALSE,,50189,< 5 Years
3.1,TRUE,FALSE,TRUE,Scikit-learn,58428,< 5 Years
16.7,TRUE,FALSE,FALSE,Keras,703,15-20 Years
12,TRUE,FALSE,TRUE,Scikit-learn,89340,10-15 Years
1.6,TRUE,FALSE,FALSE,,58402,< 5 Years
2,TRUE,FALSE,FALSE,Keras,4819,< 5 Years
5.1,FALSE,FALSE,FALSE,,55808,5-10 Years
9,FALSE,FALSE,TRUE,,61474,5-10 Years
6.7,FALSE,FALSE,FALSE,,61488,5-10 Years
8.9,TRUE,FALSE,FALSE,Scikit-learn,72099,5-10 Years
1.6,TRUE,FALSE,TRUE,Keras,126,< 5 Years
29.4,FALSE,FALSE,FALSE,,702,25+ Years
1.3,TRUE,TRUE,FALSE,Scikit-learn,17824,< 5 Years
2.1,TRUE,TRUE,FALSE,Scikit-learn,60093,< 5 Years
3.4,TRUE,TRUE,TRUE,TensorFlow,7410,< 5 Years
0.75,TRUE,FALSE,FALSE,,1171,< 5 Years
1.1,TRUE,FALSE,FALSE,,67404,< 5 Years
0,FALSE,FALSE,FALSE,,2411,< 5 Years
4.9,TRUE,FALSE,TRUE,,73777,< 5 Years
4.6,TRUE,FALSE,TRUE,Keras,60479,< 5 Years
8.1,TRUE,FALSE,TRUE,Keras,3446,5-10 Years
3.9,TRUE,FALSE,FALSE,Keras,1378120,< 5 Years
4.5,FALSE,FALSE,TRUE,,2212,< 5 Years
22.9,TRUE,FALSE,TRUE,Keras,39366,20-25 Years
0.45,TRUE,FALSE,FALSE,TensorFlow,60806,< 5 Years
8.5,TRUE,FALSE,TRUE,TensorFlow,16742,5-10 Years
3.5,FALSE,TRUE,FALSE,TensorFlow,17447,< 5 Years
2,TRUE,FALSE,TRUE,TensorFlow,320,< 5 Years
0.4,TRUE,FALSE,FALSE,PyTorch,57234,< 5 Years
0.79,TRUE,FALSE,FALSE,TensorFlow,71049,< 5 Years
1.9,TRUE,FALSE,TRUE,Keras,72568,< 5 Years
22,FALSE,FALSE,TRUE,,34710,20-25 Years
0.4,TRUE,FALSE,TRUE,Scikit-learn,73238,< 5 Years
22.2,TRUE,FALSE,TRUE,TensorFlow,12214,20-25 Years
9.6,TRUE,FALSE,FALSE,Scikit-learn,73995,5-10 Years
3.6,TRUE,TRUE,FALSE,Scikit-learn,7796,< 5 Years
0.58,TRUE,FALSE,FALSE,TensorFlow,69126,< 5 Years
0.64,TRUE,FALSE,FALSE,,90057,< 5 Years
0.78,FALSE,FALSE,FALSE,,61579,< 5 Years
2.6,TRUE,TRUE,TRUE,PyTorch,59532,< 5 Years
2.8,TRUE,FALSE,FALSE,TensorFlow,873,< 5 Years
4.6,TRUE,TRUE,TRUE,PyTorch,58565,< 5 Years
2.9,TRUE,TRUE,TRUE,Scikit-learn,74040,< 5 Years
2.1,TRUE,FALSE,FALSE,,59178,< 5 Years
8.3,TRUE,TRUE,TRUE,Scikit-learn,18147,5-10 Years
3.1,TRUE,FALSE,FALSE,Keras,14045,< 5 Years
1.7,TRUE,FALSE,TRUE,PyTorch,3415,< 5 Years
2.2,TRUE,FALSE,FALSE,,3743,< 5 Years
5.5,FALSE,FALSE,FALSE,,60507,5-10 Years
1.6,TRUE,FALSE,FALSE,Scikit-learn,51196,< 5 Years
2.3,TRUE,TRUE,TRUE,Scikit-learn,1146,< 5 Years
8.1,TRUE,TRUE,FALSE,Scikit-learn,1768,5-10 Years
22.7,TRUE,FALSE,FALSE,PyTorch,55474,20-25 Years
2.3,TRUE,FALSE,FALSE,Keras,2206,< 5 Years
17.8,TRUE,FALSE,FALSE,,28926,15-20 Years
0.52,TRUE,FALSE,TRUE,Scikit-learn,74010,< 5 Years
18.3,FALSE,FALSE,TRUE,,70064,15-20 Years
4.7,FALSE,TRUE,TRUE,,139,< 5 Years
0.31,TRUE,FALSE,FALSE,,64855,< 5 Years
4,FALSE,FALSE,FALSE,Scikit-learn,58528,< 5 Years
7.1,TRUE,TRUE,FALSE,Scikit-learn,920,5-10 Years
1.8,TRUE,FALSE,TRUE,,8162,< 5 Years
10.5,TRUE,FALSE,TRUE,,206,10-15 Years
1,TRUE,FALSE,FALSE,,67129,< 5 Years
27.3,TRUE,FALSE,TRUE,Scikit-learn,158587,25+ Years
0.69,TRUE,FALSE,FALSE,,68992,< 5 Years
0.23,TRUE,FALSE,TRUE,Scikit-learn,36485,< 5 Years
1.7,TRUE,FALSE,TRUE,,55890,< 5 Years
27.8,FALSE,FALSE,FALSE,,50227,25+ Years
4.7,TRUE,TRUE,TRUE,TensorFlow,29098,< 5 Years
2.2,TRUE,FALSE,FALSE,Scikit-learn,3936,< 5 Years
4.2,TRUE,FALSE,TRUE,Keras,53441,< 5 Years
2.6,TRUE,FALSE,FALSE,,51076,< 5 Years
26.9,TRUE,FALSE,FALSE,PyTorch,48252,25+ Years
2.6,TRUE,FALSE,TRUE,PyTorch,155,< 5 Years
1.8,TRUE,FALSE,FALSE,Scikit-learn,125,< 5 Years
20.8,FALSE,FALSE,FALSE,TensorFlow,1070,20-25 Years
26,FALSE,TRUE,FALSE,,60235,25+ Years
0.59,FALSE,FALSE,TRUE,,68717,< 5 Years
0.59,TRUE,FALSE,FALSE,Keras,50736,< 5 Years
7.9,FALSE,TRUE,TRUE,,151115,5-10 Years
2.1,TRUE,FALSE,FALSE,PyTorch,50268,< 5 Years
4.2,TRUE,TRUE,FALSE,Keras,888,< 5 Years
0.28,TRUE,TRUE,FALSE,TensorFlow,58385,< 5 Years
3.6,FALSE,FALSE,FALSE,,1476,< 5 Years
2.3,TRUE,FALSE,FALSE,PyTorch,297,< 5 Years
0.64,TRUE,FALSE,FALSE,Scikit-learn,54939,< 5 Years
2.2,TRUE,FALSE,FALSE,Scikit-learn,22256,< 5 Years
0.27,TRUE,FALSE,FALSE,,62161,< 5 Years
3.5,TRUE,FALSE,FALSE,Scikit-learn,56487,< 5 Years
1.4,TRUE,FALSE,TRUE,,6552,< 5 Years
2.6,TRUE,FALSE,FALSE,Scikit-learn,1315,< 5 Years
0,FALSE,FALSE,FALSE,,969,< 5 Years
3,TRUE,FALSE,TRUE,,53968,< 5 Years
5.9,TRUE,FALSE,TRUE,PyTorch,248155,5-10 Years
0.46,TRUE,FALSE,FALSE,Scikit-learn,55201,< 5 Years
0.9,TRUE,FALSE,FALSE,,73299,< 5 Years
22.3,TRUE,FALSE,FALSE,Keras,34518,20-25 Years
1.1,TRUE,FALSE,FALSE,PyTorch,66750,< 5 Years
0.82,TRUE,FALSE,FALSE,Keras,73771,< 5 Years
3.3,TRUE,FALSE,TRUE,,64826,< 5 Years
5.5,TRUE,TRUE,TRUE,Keras,253382,5-10 Years
1.4,TRUE,FALSE,TRUE,,63621,< 5 Years
0.98,TRUE,FALSE,FALSE,,474,< 5 Years
3.1,TRUE,TRUE,TRUE,PyTorch,71068,< 5 Years
1.4,TRUE,FALSE,FALSE,Keras,63810,< 5 Years
2.1,TRUE,FALSE,TRUE,TensorFlow,332,< 5 Years
6.9,TRUE,FALSE,TRUE,,70423,5-10 Years
1.2,TRUE,TRUE,FALSE,,74512,< 5 Years
4.9,TRUE,TRUE,TRUE,Keras,56346,< 5 Years
0,FALSE,FALSE,FALSE,,9401,< 5 Years
3.9,TRUE,FALSE,FALSE,Scikit-learn,59676,< 5 Years
3.9,FALSE,FALSE,TRUE,,42141,< 5 Years
0.33,TRUE,FALSE,FALSE,,66556,< 5 Years
13.8,TRUE,TRUE,TRUE,TensorFlow,20951,10-15 Years
8.4,TRUE,FALSE,TRUE,Keras,18588,5-10 Years
4.4,TRUE,TRUE,FALSE,Scikit-learn,66073,< 5 Years
3.8,TRUE,FALSE,FALSE,TensorFlow,52018,< 5 Years
4.1,TRUE,FALSE,FALSE,PyTorch,74471,< 5 Years
4.2,FALSE,TRUE,FALSE,,36534,< 5 Years
0.21,FALSE,FALSE,TRUE,Scikit-learn,839,< 5 Years
0.25,TRUE,FALSE,TRUE,Scikit-learn,61261,< 5 Years
3.7,TRUE,FALSE,FALSE,Keras,2941,< 5 Years
4.7,FALSE,FALSE,FALSE,Keras,53822,< 5 Years
1.9,TRUE,TRUE,TRUE,Keras,49101,< 5 Years
1.5,TRUE,FALSE,FALSE,,56645,< 5 Years
7.6,TRUE,FALSE,TRUE,Scikit-learn,81384,5-10 Years
3.5,TRUE,TRUE,TRUE,Scikit-learn,4381,< 5 Years
2,TRUE,FALSE,TRUE,PyTorch,20,< 5 Years
18.7,TRUE,FALSE,TRUE,Keras,63707,15-20 Years
8.9,TRUE,TRUE,TRUE,Scikit-learn,204205,5-10 Years
2.8,TRUE,FALSE,TRUE,Scikit-learn,52340,< 5 Years
0.9,TRUE,FALSE,FALSE,,50253,< 5 Years
0.69,TRUE,FALSE,FALSE,Keras,417,< 5 Years
7.8,TRUE,FALSE,TRUE,Keras,66276,5-10 Years
1.4,TRUE,TRUE,FALSE,Scikit-learn,585,< 5 Years
2.7,TRUE,TRUE,FALSE,,11717,< 5 Years
8,FALSE,TRUE,FALSE,,72420,5-10 Years
0.77,TRUE,FALSE,TRUE,TensorFlow,69841,< 5 Years
4.7,TRUE,FALSE,TRUE,Scikit-learn,24977,< 5 Years
21,TRUE,FALSE,TRUE,Scikit-learn,59174,20-25 Years
24,TRUE,TRUE,TRUE,,74382,20-25 Years
7.4,TRUE,FALSE,FALSE,Keras,6236,5-10 Years
29.4,TRUE,FALSE,FALSE,Keras,56165,25+ Years
0.76,TRUE,FALSE,FALSE,TensorFlow,891,< 5 Years
2.2,TRUE,FALSE,TRUE,Keras,74457,< 5 Years
1.3,TRUE,TRUE,FALSE,Scikit-learn,31378,< 5 Years
28.2,FALSE,FALSE,TRUE,,21,25+ Years
0.21,TRUE,FALSE,FALSE,,55477,< 5 Years
6.6,TRUE,FALSE,TRUE,Scikit-learn,5156,5-10 Years
1.2,TRUE,FALSE,FALSE,,65976,< 5 Years
0.8,TRUE,TRUE,FALSE,,59637,< 5 Years
13.6,TRUE,FALSE,TRUE,Keras,16425,10-15 Years
0.85,TRUE,FALSE,FALSE,,61057,< 5 Years
1.2,FALSE,TRUE,FALSE,,13806,< 5 Years
5.8,TRUE,FALSE,TRUE,PyTorch,26407,5-10 Years
0.99,TRUE,TRUE,TRUE,TensorFlow,52795,< 5 Years
0,FALSE,FALSE,FALSE,,62605,< 5 Years
0.57,TRUE,TRUE,FALSE,,73545,< 5 Years
1.1,TRUE,FALSE,TRUE,,66100,< 5 Years
9.6,TRUE,FALSE,TRUE,Scikit-learn,59979,5-10 Years
2.9,TRUE,FALSE,FALSE,,54054,< 5 Years
2.2,TRUE,FALSE,FALSE,,53746,< 5 Years
0.91,TRUE,TRUE,TRUE,,9509,< 5 Years
1.9,TRUE,FALSE,FALSE,PyTorch,230,< 5 Years
7.3,TRUE,FALSE,FALSE,PyTorch,36070,5-10 Years
0.33,FALSE,FALSE,FALSE,,62727,< 5 Years
3.2,TRUE,FALSE,TRUE,Keras,76168,< 5 Years
25.2,TRUE,FALSE,FALSE,,74109,25+ Years
4.9,TRUE,FALSE,FALSE,PyTorch,20341,< 5 Years
0.57,FALSE,TRUE,FALSE,,68072,< 5 Years
24,TRUE,FALSE,FALSE,PyTorch,49688,20-25 Years
0.77,TRUE,TRUE,TRUE,Keras,340,< 5 Years
26.3,TRUE,FALSE,FALSE,PyTorch,55004,25+ Years
1.5,TRUE,FALSE,FALSE,,56906,< 5 Years
1.6,TRUE,FALSE,FALSE,Keras,54378,< 5 Years
0.86,TRUE,FALSE,TRUE,,51022,< 5 Years
0.42,FALSE,FALSE,FALSE,PyTorch,7042,< 5 Years
1.7,TRUE,FALSE,TRUE,,59286,< 5 Years
1.3,TRUE,FALSE,FALSE,Scikit-learn,61505,< 5 Years
4.5,TRUE,FALSE,TRUE,PyTorch,733,< 5 Years
15.9,TRUE,FALSE,FALSE,Keras,59056,15-20 Years
25.1,TRUE,TRUE,FALSE,,52422,25+ Years
20.5,FALSE,FALSE,TRUE,,77384,20-25 Years
2.8,TRUE,TRUE,TRUE,Scikit-learn,54636,< 5 Years
8.5,TRUE,FALSE,FALSE,Scikit-learn,72987,5-10 Years
0.76,TRUE,FALSE,TRUE,,51685,< 5 Years
0.35,FALSE,FALSE,TRUE,,60999,< 5 Years
1.1,TRUE,FALSE,TRUE,Scikit-learn,5454,< 5 Years
9,TRUE,FALSE,FALSE,TensorFlow,70036,5-10 Years
4.4,TRUE,FALSE,FALSE,Scikit-learn,120678,< 5 Years
4.5,TRUE,FALSE,TRUE,Scikit-learn,35823,< 5 Years
0,FALSE,FALSE,FALSE,,1477,< 5 Years
0.57,TRUE,TRUE,TRUE,TensorFlow,21526,< 5 Years
3.4,TRUE,TRUE,FALSE,PyTorch,61054,< 5 Years
1.8,TRUE,TRUE,TRUE,,14296,< 5 Years
4.7,TRUE,FALSE,FALSE,Keras,1838,< 5 Years
1.8,TRUE,FALSE,TRUE,Scikit-learn,102108,< 5 Years
21.4,TRUE,TRUE,TRUE,PyTorch,65102,20-25 Years
4.6,TRUE,FALSE,FALSE,Scikit-learn,73324,< 5 Years
2.3,TRUE,FALSE,FALSE,Scikit-learn,50315,< 5 Years
1,TRUE,FALSE,TRUE,,22548,< 5 Years
1.5,TRUE,FALSE,TRUE,Scikit-learn,56949,< 5 Years
2.6,TRUE,FALSE,TRUE,Scikit-learn,145,< 5 Years
0.28,TRUE,FALSE,FALSE,Scikit-learn,51761,< 5 Years
2.3,TRUE,FALSE,FALSE,,71517,< 5 Years
4.3,TRUE,FALSE,TRUE,Scikit-learn,57837,< 5 Years
4.4,TRUE,FALSE,FALSE,,428,< 5 Years
4.2,TRUE,FALSE,TRUE,,66478,< 5 Years
2.2,TRUE,TRUE,TRUE,,66822,< 5 Years
0.5,TRUE,FALSE,FALSE,Scikit-learn,1625,< 5 Years
5.4,TRUE,FALSE,FALSE,Scikit-learn,16017,5-10 Years
7.7,FALSE,FALSE,FALSE,,7799,5-10 Years
1.3,TRUE,FALSE,FALSE,,73880,< 5 Years
0.55,TRUE,FALSE,FALSE,TensorFlow,66616,< 5 Years
3.2,TRUE,FALSE,TRUE,,66121,< 5 Years
4.5,TRUE,FALSE,FALSE,Scikit-learn,3846,< 5 Years
4.7,TRUE,FALSE,FALSE,Keras,18775,< 5 Years
17.7,TRUE,FALSE,TRUE,,1915,15-20 Years
2.1,TRUE,FALSE,TRUE,,708,< 5 Years
1,TRUE,FALSE,TRUE,,57907,< 5 Years
2.4,TRUE,TRUE,FALSE,,14365,< 5 Years
0.22,TRUE,FALSE,FALSE,Scikit-learn,4906,< 5 Years
17.6,TRUE,TRUE,TRUE,Keras,437039,15-20 Years
3.9,TRUE,TRUE,TRUE,Keras,1216,< 5 Years
2,TRUE,TRUE,TRUE,Scikit-learn,69886,< 5 Years
0.4,TRUE,FALSE,TRUE,,67740,< 5 Years
2.8,TRUE,TRUE,FALSE,TensorFlow,65348,< 5 Years
18.5,TRUE,FALSE,FALSE,Keras,377,15-20 Years
3.2,TRUE,FALSE,TRUE,PyTorch,64647,< 5 Years
0.62,TRUE,FALSE,TRUE,,56068,< 5 Years
4.9,TRUE,FALSE,FALSE,TensorFlow,4193,< 5 Years
4.2,TRUE,FALSE,FALSE,TensorFlow,57467,< 5 Years
3.5,TRUE,FALSE,TRUE,TensorFlow,67516,< 5 Years
2.8,TRUE,FALSE,TRUE,,633,< 5 Years
0.35,TRUE,FALSE,TRUE,TensorFlow,86,< 5 Years
20.6,TRUE,FALSE,TRUE,Scikit-learn,65763,20-25 Years
15.8,FALSE,FALSE,FALSE,,16280,15-20 Years
7,TRUE,FALSE,TRUE,,64719,5-10 Years
1.6,TRUE,TRUE,TRUE,,73022,< 5 Years
3,TRUE,FALSE,TRUE,Scikit-learn,1374,< 5 Years
4.3,TRUE,TRUE,TRUE,Scikit-learn,970,< 5 Years
14.3,TRUE,TRUE,TRUE,PyTorch,45307,10-15 Years
1.9,TRUE,FALSE,TRUE,Scikit-learn,5916,< 5 Years
0.85,TRUE,FALSE,FALSE,Scikit-learn,69735,< 5 Years
3,FALSE,FALSE,TRUE,Scikit-learn,53709,< 5 Years
0.34,TRUE,FALSE,TRUE,,1181,< 5 Years
2.7,TRUE,FALSE,FALSE,,59237,< 5 Years
2.6,TRUE,FALSE,TRUE,Scikit-learn,62658,< 5 Years
0.35,FALSE,FALSE,FALSE,,65174,< 5 Years
10.7,FALSE,FALSE,FALSE,,1987,10-15 Years
9.2,TRUE,FALSE,FALSE,Scikit-learn,50867,5-10 Years
4.1,TRUE,FALSE,FALSE,,60521,< 5 Years
0,FALSE,FALSE,FALSE,,1081,< 5 Years
18.7,TRUE,FALSE,FALSE,Scikit-learn,50476,15-20 Years
18.8,TRUE,TRUE,TRUE,PyTorch,390894,15-20 Years
0.29,TRUE,FALSE,FALSE,PyTorch,162,< 5 Years
0.53,TRUE,FALSE,TRUE,,61279,< 5 Years
0.68,TRUE,FALSE,FALSE,,69167,< 5 Years
29.7,TRUE,FALSE,TRUE,PyTorch,51335,25+ Years
0.29,TRUE,FALSE,TRUE,TensorFlow,42877,< 5 Years
24.8,TRUE,TRUE,TRUE,PyTorch,1187349,20-25 Years
26.1,TRUE,FALSE,TRUE,Scikit-learn,602,25+ Years
5.5,TRUE,FALSE,FALSE,PyTorch,123044,5-10 Years
1.8,TRUE,FALSE,FALSE,Keras,67997,< 5 Years
2.2,TRUE,FALSE,FALSE,Scikit-learn,63944,< 5 Years
2.3,FALSE,FALSE,FALSE,,5172,< 5 Years
10.5,TRUE,TRUE,TRUE,Scikit-learn,1372,10-15 Years
3.5,TRUE,FALSE,FALSE,Keras,53299,< 5 Years
3.8,TRUE,TRUE,TRUE,,53744,< 5 Years
2.4,TRUE,FALSE,FALSE,TensorFlow,64631,< 5 Years
2.3,TRUE,FALSE,TRUE,Scikit-learn,56682,< 5 Years
2.9,TRUE,TRUE,FALSE,Scikit-learn,54262,< 5 Years
